O1,O2,O3,O4,O5,Y1,Y2,Y3,Y4,Y5
1.056,1.084,0.988,1.2,1.1,0.972,0.96,0.944,1.352,1.108
1.04,1.108,1.016,1.236,1.088,0.804,1.064,0.904,1.34,1.052
1.048,1.12,1.036,1.228,1.056,0.772,1.128,0.888,1.348,1.072
1.044,1.084,1.044,1.284,1.064,0.872,1.124,0.896,1.256,1.1
1.032,1.096,1.08,1.26,1.032,1.024,1.112,0.936,1.344,1.084
1.016,1.096,1.064,1.256,1.016,0.84,1.084,0.936,1.212,1.192
1.024,1.088,1.036,1.244,1.004,0.908,1.012,0.932,1.3,1.172
1.024,1.108,1.032,1.232,1.008,0.936,1.144,0.904,1.196,1.06
1.02,1.088,1.032,1.208,1.012,0.88,1.14,0.88,1.336,1.08
1.012,1.096,1,1.172,1.028,0.82,1.112,0.904,1.344,1.176
1.036,1.112,0.996,1.176,1.032,0.832,1.06,0.908,1.292,1.14
1.04,1.096,0.992,1.164,1.02,0.896,1.004,0.88,1.344,1.12
1.036,1.1,0.984,1.148,1.04,0.816,1.144,0.88,1.24,1.14
1.02,1.104,0.996,1.14,1.052,0.792,1.16,0.896,1.392,1.056
1.036,1.084,1.004,1.128,1.068,0.944,1.144,0.924,1.472,1.06
1.048,1.1,0.996,1.116,1.088,0.972,1.128,0.932,1.396,1.084
1.036,1.108,1.004,1.052,1.104,0.808,1.056,0.932,1.436,1.016
1.032,1.092,1.016,1.04,1.112,0.836,1.14,0.928,1.376,1.04
1.032,1.108,1.016,0.972,1.08,0.892,1.144,0.932,1.436,1.18
1.028,1.104,1.032,0.972,1.084,0.88,1.108,0.94,1.42,1.148
1.02,1.1,1.06,1.076,1.088,0.792,0.98,0.924,1.344,1.096
1.012,1.104,1.048,1.024,1.088,0.872,1.056,0.888,1.388,1.136
1.032,1.108,1.04,1.004,1.084,0.924,1.176,0.872,1.26,1.112
1.036,1.056,1.06,1.012,1.1,0.864,1.156,0.916,1.216,1.056
1.008,1.06,1.036,0.984,1.1,0.788,1.092,0.924,1.276,1.076
1.012,1.064,1.016,0.988,1.1,0.824,1.124,0.944,1.24,1.1
1.024,1.056,1.028,0.988,1.112,0.896,1.132,0.944,1.588,1.04
1.024,1.06,1.016,0.984,1.128,0.82,1.076,0.932,1.332,1.076
1.004,1.08,1,0.996,1.108,0.816,1.112,0.912,1.396,1.12
1.028,1.068,1.024,0.988,1.116,0.916,1.084,0.884,1.236,1.084
1.032,1.084,1.012,0.984,1.136,0.908,1.02,0.872,1.336,1.06
1.032,1.1,1.012,1.008,1.152,0.824,1.096,0.912,1.236,1.08
1.028,1.104,1.036,1.012,1.156,0.844,1.084,0.944,1.268,0.992
1.044,1.092,1.04,1.02,1.16,0.86,1.028,0.96,1.4,0.908
1.032,1.1,1.032,1.132,1.168,0.864,1.028,0.98,1.212,0.852
1.028,1.1,1.02,1.076,1.172,0.816,1.104,0.956,1.44,0.796
1.044,1.088,1.02,1.124,1.168,0.748,1.076,0.916,1.248,0.884
1.048,1.096,1.004,1.288,1.172,0.768,1.044,0.876,1.392,1.168
1.02,1.096,1.016,1.228,1.168,0.872,1.1,0.892,1.376,1.088
1.028,1.088,1.04,1.272,1.164,0.904,1.088,0.916,1.3,0.988
1.036,1.092,1.048,1.304,1.152,0.776,0.996,0.948,1.312,0.928
1.024,1.084,1.02,1.32,1.136,0.82,1.068,0.968,1.092,0.888
1.004,1.076,1.028,1.312,1.136,0.888,1.092,0.956,1.136,0.916
1.008,1.088,1.06,1.284,1.14,0.896,1.052,0.98,1.12,0.936
1.012,1.092,1.044,1.312,1.132,0.832,1.012,0.996,1.164,0.876
1.004,1.076,1.032,1.192,1.128,0.84,1.108,0.988,1.292,0.896
1,1.076,1.04,1.124,1.096,0.828,1.112,0.964,1.236,0.976
1.024,1.072,1.024,1.184,1.112,0.828,1.04,0.952,1.336,1.016
1.028,1.064,1.016,1.272,1.104,0.76,1.112,0.936,1.204,0.996
1.024,1.068,1.028,1.236,1.104,0.78,1.108,0.892,1.268,0.948
1.016,1.068,1.068,1.236,1.104,0.888,1.068,0.888,1.224,0.936
1.028,1.076,1.02,1.244,1.088,0.96,0.96,0.94,1.216,0.908
1.036,1.092,1.012,1.228,1.084,0.86,0.996,1,1.268,0.916
1.012,1.072,1.02,1.212,1.092,0.768,1.112,1.016,1.144,0.896
1.028,1.072,1.028,1.184,1.092,0.792,1.1,0.968,1.116,0.944
1.04,1.076,1.024,1.196,1.1,0.868,0.968,0.964,1,1.02
1.048,1.072,0.988,1.2,1.112,0.784,1.04,0.964,0.968,1.028
1.036,1.084,1,1.18,1.104,0.764,1.108,0.928,1.332,1.052
1.052,1.068,1.012,1.188,1.1,0.828,1.064,0.872,1.336,1.072
1.06,1.084,1.008,1.192,1.112,0.88,1.032,0.84,1.292,1.084
1.052,1.084,1.04,1.176,1.108,0.828,1.056,0.844,1.24,0.98
1.044,1.076,1.084,1.168,1.104,0.776,1.064,0.836,1.296,0.932
1.056,1.088,1.044,1.176,1.108,0.792,0.964,0.824,1.168,0.912
1.02,1.096,1.06,1.152,1.112,0.864,0.996,0.852,1.16,0.96
1.008,1.072,1.024,1.18,1.104,0.856,1.068,0.888,1.276,0.964
0.972,1.084,0.992,1.172,1.096,0.864,1.032,0.9,1.256,1.028
0.96,1.092,1.008,1.168,1.088,0.872,1.02,0.912,1.272,1.088
0.96,1.084,0.992,1.16,1.072,0.896,1.036,0.892,1.416,1.1
0.956,1.084,0.984,1.196,1.076,0.856,1.032,0.868,1.272,1.096
0.924,1.068,0.988,1.208,1.068,0.824,0.988,0.876,1.44,1.048
0.932,1.092,0.98,1.212,1.076,0.856,1.08,0.864,1.38,1.084
0.94,1.1,0.992,1.212,1.08,0.904,1.088,0.856,1.248,1.084
0.936,1.104,0.996,1.228,1.064,0.812,0.976,0.836,1.336,1.072
0.948,1.112,0.992,1.188,1.064,0.736,1.032,0.832,1.292,1.08
0.968,1.128,0.992,1.184,1.068,0.716,1.088,0.848,1.436,1.08
0.976,1.088,0.984,1.196,1.068,0.76,1.092,0.908,1.484,1.04
0.988,1.092,0.992,1.192,1.068,1.132,1.084,0.976,1.316,1.04
1.012,1.112,1.004,1.18,1.076,0.912,1.016,0.972,1.42,1.044
1.032,1.108,1.02,1.192,1.084,0.908,1.024,0.964,1.436,1.02
1.04,1.124,1.008,1.196,1.088,0.968,1.068,0.904,1.352,1.08
1.044,1.128,1.02,1.196,1.08,0.948,0.992,0.88,1.548,1.104
1.068,1.108,1.024,1.22,1.072,0.912,0.972,0.892,1.348,1.036
1.04,1.112,1.028,1.204,1.072,0.8,1.18,0.9,1.268,0.972
1.004,1.12,1.036,1.236,1.072,0.776,1.168,0.94,1.356,0.952
0.984,1.112,1.056,1.22,1.048,0.776,1.008,0.964,1.332,0.976
0.992,1.124,0.976,1.208,1.032,0.9,1.132,0.956,1.56,0.928
0.988,1.108,0.932,1.208,1.028,0.848,1.132,0.984,1.324,0.98
0.996,1.1,0.896,1.224,1.004,0.868,1.048,1.016,1.276,1.108
1.024,1.1,0.924,1.208,0.992,1.004,0.964,1.028,1.124,1.084
1.048,1.1,1.004,1.196,0.984,0.936,1.096,1.032,1.156,1.176
1.048,1.092,1.036,1.18,0.996,0.848,1.144,1.008,1.208,1.164
1.06,1.1,0.968,1.196,1.008,0.836,1.064,0.932,1.068,1.092
1.08,1.092,0.952,1.192,1.024,0.9,1.104,0.888,1.064,1.14
1.084,1.1,0.936,1.172,1.048,0.92,1.112,0.9,0.96,1.068
1.064,1.112,0.908,1.164,1.072,0.832,1.12,0.9,0.932,1.084
1.056,1.088,0.888,1.188,1.08,0.924,1.108,0.88,0.932,1.128
1.072,1.096,0.876,1.16,1.1,0.944,1.12,0.872,0.944,1.108
1.08,1.092,0.856,1.152,1.116,0.896,1.136,0.916,1.152,1.096
1.048,1.088,0.848,1.152,1.116,0.772,1.124,0.964,1.232,1.056
1.052,1.096,0.84,1.152,1.132,0.816,1.112,1,1.192,0.992
1.068,1.108,0.86,1.136,1.136,0.92,1.056,1.004,1.192,1.088
1.06,1.088,0.928,1.132,1.144,0.908,0.996,0.968,1.156,1.208
1.036,1.092,1,1.168,1.124,0.832,0.9,0.916,1.196,1.2
1.056,1.112,1.02,1.168,1.108,0.936,0.852,0.944,1.196,1.2
1.052,1.092,1.024,1.16,1.108,0.94,0.88,0.928,1.112,1.16
1.052,1.092,1.044,1.188,1.112,0.836,1.004,0.916,1.108,1.16
1.044,1.088,1.068,1.176,1.116,0.768,1.044,0.916,1.304,1.172
1.056,1.08,1.028,1.156,1.12,0.892,0.98,0.948,1.292,1.132
1.056,1.084,1.032,1.164,1.108,1.028,0.836,0.956,1.34,1.12
1.044,1.08,1.072,1.164,1.108,0.856,0.784,0.924,1.328,1.132
1.032,1.044,1.076,1.136,1.116,0.84,0.772,0.88,1.288,1.092
1.052,1.012,0.992,1.16,1.112,0.912,0.872,0.856,1.392,1.088
1.052,1.024,0.956,1.184,1.12,0.808,1.064,0.84,1.288,1.092
1.032,1.036,0.952,1.18,1.12,0.816,1.1,0.856,1.412,1.044
1.052,0.992,0.932,1.176,1.128,0.88,1.028,0.916,1.216,1.024
1.068,1.024,0.892,1.228,1.14,0.908,0.976,0.952,1.436,0.944
1.06,1.052,0.88,1.24,1.152,0.816,1.092,0.98,1.396,0.948
1.048,1.048,0.856,1.264,1.148,0.824,1.144,1.004,1.384,0.968
1.068,1.044,0.86,1.272,1.148,0.816,1.128,0.972,1.36,0.952
1.084,1.048,0.928,1.3,1.148,0.748,1.056,0.948,1.392,0.908
1.064,1.068,1.004,1.252,1.14,0.748,1.06,0.956,1.432,0.876
1.064,1.088,1.008,1.248,1.132,0.784,1.156,0.992,1.368,0.824
1.064,1.104,0.992,1.26,1.132,1.028,1.16,0.988,1.492,0.804
1.048,1.1,0.988,1.252,1.12,0.808,1.06,0.98,1.388,0.876
1.04,1.104,0.956,1.212,1.124,0.82,1.048,0.948,1.492,1.056
1.04,1.116,0.94,1.22,1.12,1.004,1.124,0.972,1.52,0.916
1.036,1.108,0.944,1.22,1.124,0.892,1.104,0.952,1.604,0.904
1.024,1.12,0.928,1.224,1.128,0.768,0.992,0.916,1.528,0.968
1.036,1.132,0.936,1.208,1.128,0.756,1.16,0.896,1.604,1.012
1.056,1.136,0.928,1.204,1.128,0.812,1.172,0.86,1.572,1.008
1.044,1.124,0.952,1.196,1.132,0.82,1.016,0.9,1.496,1.032
1.036,1.132,1.016,1.208,1.132,0.74,1.08,0.976,1.428,1.06
1.048,1.124,1.072,1.22,1.144,0.796,1.152,1,1.52,1.04
1.056,1.132,1.008,1.22,1.144,1.108,1.156,1.012,1.416,0.992
1.048,1.128,1.228,1.228,1.148,1.008,1,1.004,1.536,1.052
1.052,1.14,1.084,1.228,1.14,0.892,1.148,0.972,1.58,1.12
1.048,1.132,1.064,1.192,1.132,0.892,1.164,0.94,1.564,1.144
1.024,1.128,1.044,1.216,1.128,0.868,1.132,0.952,1.524,1.2
1.02,1.116,1.044,1.2,1.128,0.772,0.948,0.976,1.48,1.212
1.044,1.132,1.044,1.184,1.132,0.804,1.028,0.992,1.484,1.176
0.996,1.132,1.036,1.188,1.104,1.152,1.136,0.976,1.464,1.16
0.932,1.112,1.024,1.136,1.088,0.896,1.076,0.952,1.432,1.088
0.916,1.108,1.048,1.144,1.08,0.904,1.092,0.932,1.336,1.04
0.924,1.124,1.04,1.136,1.068,0.98,1.164,0.96,1.524,1.056
0.892,1.12,1.068,1.124,1.064,0.932,1.136,0.928,1.42,1.036
0.904,1.104,1.088,1.136,1.056,0.832,1.016,0.912,1.432,1.044
0.916,1.112,1.08,1.072,1.064,0.864,1.12,0.9,1.512,1.008
0.904,1.108,1.052,1.04,1.076,0.872,1.148,0.852,1.52,1.064
0.908,1.12,1.048,1.076,1.084,0.824,1.024,0.864,1.488,1.152
0.908,1.112,1.024,1.116,1.1,0.776,1.228,0.896,1.504,1.136
0.928,1.12,1.024,1.088,1.116,0.824,1.224,0.892,1.496,1.112
0.916,1.12,1.024,1.072,1.14,0.888,1.188,0.924,1.56,1.112
0.92,1.14,1.028,1.112,1.152,0.8,1.204,0.912,1.6,1.084
0.912,1.136,1.04,1.092,1.156,0.708,1.196,0.888,1.604,1.008
0.924,1.136,1.024,1.108,1.164,0.716,1.152,0.88,1.6,1.008
0.932,1.1,1.028,1.072,1.152,1.232,1.084,0.9,1.6,1.02
0.948,1.112,1.02,1.08,1.128,0.984,1.168,0.908,1.576,1.096
0.952,1.084,1.028,1.144,1.128,0.892,1.184,0.892,1.572,1.072
0.96,1.092,1.052,1.172,1.116,0.88,1.144,0.892,1.536,1.08
0.964,1.084,1.06,1.236,1.108,0.84,1.148,0.9,1.524,1.072
0.948,1.104,1.052,1.288,1.104,0.784,1.156,0.948,1.528,0.952
0.912,1.124,1.072,1.228,1.088,0.776,1.1,0.984,1.44,0.92
0.904,1.116,1.052,1.236,1.088,0.788,1.036,1.024,1.62,0.884
0.904,1.12,1.056,1.308,1.092,0.896,1.06,1.048,1.388,0.868
0.892,1.116,1.004,1.264,1.096,0.832,1.112,1.008,1.608,0.936
0.892,1.128,0.94,1.272,1.092,0.868,1.14,0.936,1.448,0.896
0.884,1.12,0.92,1.268,1.084,0.896,0.988,0.94,1.584,1.008
0.884,1.128,0.924,1.272,1.088,0.844,1.064,0.928,1.388,1.084
0.9,1.104,0.912,1.264,1.076,0.784,1.14,0.944,1.468,1.136
0.9,1.092,0.892,1.272,1.072,0.708,1.104,0.936,1.428,1.1
0.872,1.104,0.872,1.28,1.056,0.68,1.14,0.928,1.408,1.06
0.892,1.128,0.852,1.272,1.064,0.684,1.156,1.036,1.492,1.044
0.888,1.108,0.864,1.264,1.068,0.668,1.128,1.044,1.388,1.088
0.9,1.116,0.872,1.268,1.072,0.692,1.128,1.032,1.484,1.088
0.928,1.12,0.856,1.256,1.08,0.728,1.136,0.992,1.256,0.948
0.956,1.104,0.864,1.216,1.088,0.688,1.116,0.92,1.5,0.912
0.988,1.116,0.872,1.212,1.088,0.648,1.052,0.88,1.408,0.88
1.008,1.116,0.88,1.236,1.08,0.66,1.124,0.884,1.444,1.092
0.98,1.112,0.868,1.244,1.08,0.644,1.144,0.94,1.42,1.112
0.98,1.116,0.864,1.236,1.076,0.652,1.124,0.952,1.484,1.164
0.972,1.12,0.88,1.232,1.064,0.672,1.184,0.948,1.428,1.192
0.96,1.124,0.92,1.268,1.06,0.66,1.184,0.944,1.388,1.144
0.964,1.14,0.916,1.252,1.06,0.632,1.128,0.924,1.44,1.136
0.98,1.132,0.912,1.24,1.06,0.62,1.116,0.924,1.312,1.132
0.984,1.116,0.928,1.224,1.056,0.7,1.124,0.964,1.424,1.112
0.972,1.12,0.892,1.228,1.06,1.1,1.08,0.988,1.308,1.14
0.976,1.108,0.892,1.216,1.056,0.952,1.04,0.972,1.672,1.164
0.972,1.104,0.924,1.212,1.048,0.916,1.096,0.964,1.428,1.136
0.964,1.116,0.896,1.212,1.04,0.836,1.076,0.94,1.528,1.184
0.98,1.096,0.904,1.16,1.032,0.74,0.948,0.924,1.388,1.18
0.98,1.092,0.92,1.1,1.052,0.76,1.108,0.904,1.448,1.128
0.98,1.104,0.916,1.044,1.068,0.808,1.152,0.88,1.396,1.16
0.984,1.1,0.904,1.008,1.076,0.856,1.06,0.872,1.544,1.152
0.94,1.108,0.888,1.032,1.08,0.788,1.092,0.884,1.524,1.152
0.912,1.112,0.888,1.04,1.112,0.856,1.136,0.936,1.5,1.184
0.908,1.112,0.868,1.068,1.1,1.056,1.06,0.992,1.536,1.156
0.928,1.132,0.876,1.016,1.12,0.92,1.056,1.032,1.512,1.144
0.912,1.12,0.972,1.024,1.108,0.852,1.108,1.056,1.488,1.16
0.892,1.112,0.98,1.064,1.104,0.876,1.092,1.024,1.444,1.112
0.916,1.132,1.024,1.06,1.092,0.852,1.172,0.968,1.532,1.192
0.944,1.112,1.036,1.056,1.088,1.012,1.132,0.932,1.42,1.192
0.968,1.108,1.012,1.088,1.088,0.888,1.076,0.928,1.436,1.096
0.992,1.104,0.98,1.06,1.084,0.86,1.124,0.976,1.424,1.092
1.004,1.116,0.98,1.088,1.064,0.828,1.108,0.976,1.476,1.008
1.02,1.108,0.944,1.128,1.044,0.816,1.008,0.944,1.416,1.032
1.02,1.124,0.948,1.072,1.032,0.976,1.096,0.972,1.352,1.088
1.032,1.088,0.952,1.104,1.024,1.024,1.116,0.984,1.32,1.128
1.044,1.104,0.956,1.124,1.024,0.868,1.008,0.952,1.424,1.14
1.044,1.12,0.996,1.06,1.036,0.928,0.924,0.912,1.296,1.208
1.048,1.108,0.984,1.06,1.052,0.912,1.116,0.944,1.56,1.156
1.056,1.1,0.996,1.1,1.056,0.864,1.132,0.972,1.384,1.188
1.068,1.12,0.988,1.136,1.06,0.804,1.008,0.964,1.484,1.136
1.064,1.112,0.996,1.288,1.06,0.82,1.104,0.96,1.368,1.108
1.072,1.092,1.028,1.26,1.076,0.888,1.136,0.96,1.344,1.132
1.06,1.096,1.012,1.248,1.064,0.896,1.068,0.948,1.4,1.084
1.048,1.116,1.04,1.252,1.08,0.784,1.088,0.964,1.396,1.076
1.064,1.076,1.064,1.26,1.068,0.828,1.112,0.968,1.52,1.076
1.064,1.056,1.068,1.232,1.072,0.844,1.072,0.972,1.42,1.052
1.052,1.06,1.064,1.24,1.092,0.856,1.088,1.02,1.46,1.12
1.044,1.052,1.032,1.236,1.084,0.832,1.124,1.06,1.36,1.128
1.04,1.064,1.048,1.228,1.096,0.872,1.096,1.048,1.416,1.084
1.024,1.08,1.064,1.228,1.108,0.892,1.036,1.02,1.356,1.168
1.02,1.092,1.044,1.264,1.108,0.812,0.968,0.988,1.5,1.132
1,1.084,1.06,1.276,1.132,0.804,1.02,0.94,1.336,1.08
0.992,1.08,1.06,1.248,1.144,0.86,1.048,0.912,1.452,1.004
0.996,1.076,1.072,1.256,1.14,0.84,0.94,0.932,1.332,0.932
0.988,1.096,1.056,1.288,1.148,0.792,1.016,0.988,1.488,0.868
0.976,1.076,1.052,1.3,1.108,0.78,1.036,1.028,1.376,0.884
0.976,1.076,1.048,1.316,1.096,0.856,0.968,1.056,1.436,1.076
0.996,1.08,1.092,1.376,1.076,0.904,0.876,1.052,1.36,1.048
1.012,1.084,1.076,1.332,1.084,0.792,0.912,1.036,1.408,1.08
1.024,1.096,1.072,1.34,1.088,0.812,0.96,0.996,1.384,1.124
1.032,1.1,1.072,1.352,1.1,0.884,0.976,0.964,1.476,1.08
1.048,1.088,1.068,1.288,1.108,0.924,0.896,0.92,1.4,1.084
1.06,1.12,1.036,1.288,1.096,0.804,0.948,0.92,1.44,1.096
1.064,1.12,1.08,1.284,1.104,0.836,1.032,0.944,1.384,1.04
1.056,1.096,1.076,1.308,1.096,0.94,1.048,1.04,1.448,1.048
1.064,1.112,1.076,1.556,1.096,0.92,1,1.068,1.444,1.068
1.064,1.12,1.096,1.428,1.092,0.836,1.076,1.064,1.472,1.008
1.06,1.096,1.06,1.244,1.088,0.88,1.096,1.028,1.544,1.032
1.056,1.116,1.06,1.196,1.096,0.92,1.08,0.96,1.54,1.06
1.048,1.1,1.072,1.18,1.088,0.816,0.956,0.924,1.524,1.088
1.048,1.108,1.044,1.18,1.088,0.828,0.964,0.904,1.428,1.144
1.044,1.112,1.048,1.156,1.084,0.98,1.048,0.952,1.5,1.216
1.028,1.096,1.028,1.116,1.068,0.944,1.08,0.976,1.392,1.196
1.012,1.112,1.012,1.124,1.06,0.78,0.968,0.972,1.524,1.18
1.032,1.108,1.004,1.076,1.024,0.784,1.26,0.956,1.332,1.212
1.028,1.092,0.984,1.072,1.024,0.816,1.216,0.984,1.464,1.16
1.024,1.096,0.984,1.148,1.024,0.88,1.072,1.028,1.412,1.152
1.024,1.108,1.016,1.096,1.036,0.824,1.164,1.036,1.496,1.156
1.04,1.1,1.02,1.06,1.036,0.84,1.184,1.016,1.372,1.108
1.04,1.116,1.028,1.104,1.06,0.932,1.12,1.008,1.372,1.144
1.032,1.108,0.98,1.108,1.048,0.944,1.052,0.968,1.448,1.156
1.032,1.112,0.94,1.108,1.064,0.848,1.16,0.932,1.344,1.164
1.032,1.112,0.96,1.1,1.072,0.872,1.132,0.948,1.388,1.188
1.02,1.096,1.072,1.068,1.068,0.884,1.012,0.964,1.22,1.164
1.016,1.096,1.044,1.064,1.064,0.812,1.124,0.992,1.432,1.06
1.016,1.08,1.06,1.116,1.068,0.8,1.148,1.02,1.284,1.044
1.016,1.08,1.076,1.084,1.084,0.992,1.136,1,1.4,1.024
1,1.104,1.044,1.088,1.088,1.036,1.088,0.964,1.384,1.004
1.008,1.096,1.056,1.136,1.092,0.888,1.1,0.964,1.42,1.092
1.024,1.084,1.04,1.064,1.092,0.916,1.112,0.96,1.508,1.112
1.008,1.092,1.008,1.056,1.088,0.932,1.084,0.968,1.264,1.104
1.008,1.072,1.008,1.076,1.1,0.836,1.096,0.992,1.408,1.168
1.016,1.084,1.072,1.036,1.088,0.804,1.144,0.988,1.256,1.12
1.02,1.072,1.072,1.032,1.092,0.892,1.144,0.948,1.392,1.144
1.012,1.08,1.088,1.088,1.096,1.092,1.076,0.948,1.232,1.164
1.016,1.104,1.084,1.072,1.1,0.9,1.108,0.972,1.352,1.188
1.02,1.08,1.06,1.156,1.12,0.948,1.124,0.992,1.268,1.212
1.028,1.1,1.068,1.14,1.112,0.948,0.988,1,1.288,1.128
1.016,1.108,1.068,1.216,1.124,0.888,1.08,1.008,1.352,1.044
1.016,1.096,1.052,1.148,1.128,0.912,1.18,0.988,1.3,1.052
1.008,1.104,1.072,1.316,1.128,0.908,1.144,0.944,1.424,1.076
1,1.112,1.076,1.148,1.132,0.856,0.992,0.92,1.34,1.036
0.992,1.108,1.04,1.152,1.136,0.892,0.984,0.944,1.4,1.152
1,1.12,1.048,1.144,1.132,0.996,1.208,0.98,1.272,1.176
0.996,1.108,1.064,1.128,1.132,0.84,1.168,0.976,1.436,1.14
0.996,1.116,1.04,1.14,1.12,0.864,1.076,0.988,1.4,1.16
0.984,1.136,1.048,1.112,1.116,0.872,1.192,0.956,1.424,1.108
1.008,1.128,1.044,1.096,1.096,0.892,1.172,0.968,1.388,1.108
1.004,1.12,1.024,1.088,1.088,0.796,1.128,0.968,1.408,1.124
1,1.128,1.044,1.064,1.092,0.86,1.188,0.96,1.408,1.112
0.992,1.104,1.032,1.128,1.092,0.9,1.16,0.948,1.524,1.14
1.004,1.108,1.02,1.144,1.1,0.82,1.072,0.92,1.452,1.164
1.028,1.1,1.032,1.252,1.112,0.808,1.052,0.932,1.428,1.132
0.988,1.096,1.024,1.244,1.108,0.896,1.104,0.964,1.512,1.084
0.996,1.124,1.068,1.356,1.112,0.868,1.036,1.036,1.344,1.036
1.008,1.128,1.076,1.288,1.112,0.788,1.032,1.06,1.508,0.94
0.964,1.104,1.036,1.264,1.116,0.764,1.152,1.036,1.34,0.96
0.968,1.116,1.048,1.252,1.12,0.788,1.14,0.992,1.472,1.004
0.948,1.096,1.036,1.212,1.132,0.848,1.1,0.96,1.484,1.032
0.944,1.08,1.016,1.208,1.128,0.848,1.104,0.924,1.424,1.008
0.932,1.096,1.016,1.16,1.12,0.776,1.076,0.888,1.464,1.072
0.92,1.084,1.024,1.108,1.112,0.776,1.044,0.876,1.46,1.108
0.924,1.1,1.012,1.044,1.124,0.828,1.012,0.864,1.424,1.06
0.932,1.096,1.004,1.004,1.132,0.98,1.156,0.928,1.292,1.12
0.924,1.1,1.008,0.996,1.128,0.884,1.128,1.036,1.52,1.124
0.904,1.12,1.008,0.94,1.124,0.844,1.08,1.052,1.34,1.056
0.924,1.116,1.036,0.956,1.124,0.88,0.972,1.052,1.504,1.08
0.92,1.128,1.048,1.028,1.112,0.868,1.14,1.016,1.308,1.084
0.908,1.132,1.012,1.056,1.104,0.776,1.12,0.928,1.516,1.044
0.916,1.116,1.028,1.096,1.108,0.748,0.984,0.916,1.476,1.084
0.92,1.136,0.948,1.232,1.112,0.82,0.828,0.924,1.368,1.1
0.936,1.1,1.1,1.32,1.1,0.984,0.784,0.908,1.312,1.076
0.956,1.1,1.028,1.216,1.108,0.836,0.896,0.888,1.336,1.08
0.972,1.104,1.048,1.184,1.108,0.8,1.304,0.872,1.404,1.096
1.008,1.104,1.012,1.184,1.1,0.88,1.22,0.876,1.376,1.068
1.02,1.108,1.024,1.192,1.08,0.996,1.216,0.92,1.352,1.076
1.012,1.104,1.04,1.164,1.06,0.812,1.188,0.904,1.32,1.088
0.984,1.088,1.036,1.176,1.052,0.82,1.088,0.9,1.368,1.036
0.992,1.1,1.02,1.168,1.044,0.96,1.04,0.876,1.22,1.084
1.004,1.112,1.02,1.176,1.044,0.928,1.164,0.876,1.308,1.06
0.984,1.092,0.984,1.18,1.048,0.792,1.164,0.864,1.2,0.98
0.972,1.12,0.98,1.212,1.036,0.8,1.172,0.864,1.224,0.992
0.98,1.12,0.98,1.248,1.04,0.892,1.172,0.856,1.328,1
0.992,1.092,0.984,1.26,1.04,0.896,1.16,0.876,1.336,0.972
1.004,1.116,0.996,1.28,1.036,0.828,1.136,0.876,1.396,1.064
1.024,1.096,1.004,1.264,1.032,0.844,1.116,0.872,1.356,1.132
1.044,1.08,1,1.252,1.028,0.9,1.068,0.872,1.496,1.052
1.048,1.092,1.012,1.264,1.032,0.892,0.964,0.856,1.46,1.132
1.064,1.092,1.04,1.24,1.02,0.828,1.08,0.84,1.432,1.124
1.088,1.056,1.036,1.26,1.044,0.996,1.152,0.84,1.376,1.1
1.084,1.088,1.04,1.272,1.036,0.964,1.052,0.856,1.564,1.02
1.1,1.088,1.084,1.276,1.04,0.844,0.992,0.896,1.388,1.108
1.092,1.068,1.088,1.268,1.052,0.864,0.96,0.916,1.436,1.008
1.084,1.076,1.048,1.272,1.056,0.932,0.952,0.9,1.476,0.908
1.088,1.076,1.06,1.264,1.068,0.872,0.952,0.88,1.4,0.928
1.056,1.068,1.04,1.268,1.056,0.812,0.888,0.86,1.544,0.916
1.06,1.08,1.024,1.3,1.076,0.896,0.92,0.876,1.396,0.952
1.06,1.084,1.036,1.296,1.06,0.888,0.916,0.88,1.504,0.996
1.064,1.084,1.004,1.3,1.076,0.836,0.884,0.896,1.416,0.964
1.06,1.112,0.996,1.312,1.064,0.808,0.84,0.892,1.532,0.964
1.052,1.116,0.992,1.352,1.048,0.82,0.9,0.912,1.492,0.908
1.032,1.096,1.044,1.312,1.064,0.752,0.988,0.956,1.328,0.884
1.04,1.1,1.04,1.276,1.068,0.696,1.008,0.94,1.476,0.832
1.04,1.088,1.048,1.256,1.084,0.676,1,0.916,1.308,0.808
1.044,1.088,1.068,1.244,1.08,0.696,0.984,0.892,1.488,0.804
1.02,1.096,1.024,1.208,1.108,0.82,0.98,0.888,1.344,0.932
1.016,1.108,1.032,1.18,1.092,1.128,0.984,0.948,1.444,1.004
1.028,1.088,1.044,1.176,1.108,0.88,1.02,1.032,1.34,1.036
1.028,1.108,1.008,1.176,1.12,0.908,1.036,1.04,1.368,1.052
1.02,1.092,1.028,1.152,1.128,0.956,0.968,1.016,1.288,0.936
1.024,1.088,1.048,1.144,1.128,0.864,0.976,0.988,1.472,0.912
1.044,1.112,1.024,1.088,1.124,0.768,1.008,0.964,1.26,0.892
1.036,1.108,1.004,1.068,1.124,0.808,1.024,1.004,1.34,0.888
1.016,1.104,1.008,1.068,1.124,0.956,0.96,1.012,1.196,0.964
0.996,1.12,0.992,1.08,1.124,0.808,1.068,0.972,1.652,1.008
1,1.112,0.992,1.08,1.116,0.752,1.084,0.932,1.36,0.976
1.004,1.112,0.96,1.096,1.1,0.796,0.936,0.96,1.416,1.048
0.992,1.128,0.912,1.08,1.08,0.896,0.932,0.94,1.356,1.096
